id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,twitter,websites
AVwcmSmrIN2L1WUfmxwq,1650 N Hercules Ave,"Barbecue Equipment & Supplies Retail,Winemaking Equipment & Supplies,Brewer Equipment Supplies & Services,Beer Store",Clearwater,US,us/fl/clearwater/1650nherculesave/1442202139,27.981428,-82.754754,Hifi Homebrew and Bbq Supply,33765,FL,hifihomebrewbbq,http://hifihomebrewandbbq.com/#6Jvl5
AVwcmtGh_7pvs4fzw9YV,1334 Oak Aly,"Breweries and brew pubs,Delicatessens,Restaurants,American restaurants,Pub restaurants,Pubs,Restaurant,Brewery",Eugene,US,us/or/eugene/1334oakaly/-1348168410,44.0451,-123.0921,Falling Sky Brewing,97401,OR,fallingskybrew,http://fallingskybrewing.com
AVwcmYCqIN2L1WUfmyzv,833 S Railroad Ave,"Breweries and brew pubs,Juice bars,Restaurants,American restaurants,Bar and grill restaurants,Hamburger restaurants,Health food restaurants,Hot dog restaurants,Irish restaurants,Natural food restaurants,Seafood restaurants,Vegetarian restaurants,Restaurant,Bars Clubs,Bars Pubs,Brew Pubs,Grill Restaurants,Gastropub,Bar,Gastropub and Bar,Bars & Clubs,Bars & Pubs",Opelika,US,us/al/opelika/833srailroadave/2121629529,32.647247,-85.38011,Irish Bred Pub,36801,AL,bpopelika,http://irishbredopelika-hub.com
AVwcn_NnkufWRAb5xQic,714 N Capitol Ave,"Brewery,Brewers,Breweries,Wineries,Brew Pubs,Beer & Ale,Liquor Stores",Indianapolis,US,us/in/indianapolis/714ncapitolave/296948584,39.777147,-86.161506,TwoDEEP Brewing Co.,46204,IN,twodeepbrewing,http://www.twodeepbrewing.com
AVwcn1aw_7pvs4fzxKxF,1 Redhook Way,"Brewery,American Restaurant",Portsmouth,US,us/nh/portsmouth/1redhookway/-707359370,43.08790761,-70.80425765,Redhook Brewery,3801,NH,redhooknh,http://www.redhook.com
AVwcn2gzByjofQCxgWg0,10 Fountain Square Plz,"American Restaurant,Bars & Clubs,Brewery and American Restaurant,Brew Pubs,Restaurants,Bars & Pubs,Brewery,Taverns",Cincinnati,US,us/oh/cincinnati/10fountainsquareplz/1377615297,39.103198,-84.506489,Rock Bottom Restaurant & Brwry,45202,OH,cincyrockbottom,http://www.rockbottom.com
AVwcn5E_kufWRAb5xPh-,625 Black Lake Blvd S W,"Liquor Store,Brewery,Breweries,Wine Shop,Beer & Ale Distributors,Liquor Stores,Wine & Distilled Beverages Retail,Beer & Ale Retail",Olympia,US,us/wa/olympia/625blacklakeblvdsw/-1152707038,47.040651,-122.930972,Total Wine & More,98502,WA,totalwine,http://www.totalwine.com
AVwcnazrkufWRAb5xKKd,2550 N W Federal Hwy,"Wine Shop, Liquor Store, and Brewery,Beer Store,Liquor Store,Brewery,Breweries,Wine Shop,Beer & Ale Distributors,Liquor Stores,Wine & Distilled Beverages Retail,Beer & Ale Retail",Stuart,US,us/fl/stuart/2550nwfederalhwy/-1152707038,27.235792,-80.270372,Total Wine & More,34994,FL,totalwine,http://www.totalwine.com
AVwcnBDDIN2L1WUfm56m,1519 N Main St,"Brewery Sunnyside,Food & Drink,Breweries",Flagstaff,US,us/az/flagstaff/1519nmainst/-1560205708,35.20238,-111.618256,Wanderlust Brewing Company,86004,AZ,wanderlust_beer,http://wanderlustbrewing.com
AVwcnCsl_7pvs4fzxBca,108 W Evergreen Blvd,"Brewery,Pub,Restaurant,Pub and Brewery",Vancouver,US,us/wa/vancouver/108wevergreenblvd/-1788446919,45.62901,-122.67225,Old Ivy Brewery and Taproom,98660,WA,oldivytaproom,http://oldivybrewery.com
AVwcnCXg_7pvs4fzxBXX,69 Heights Blvd,"Restaurant,Pubs,Sports Bar,Pub,American Restaurant,Bars & Pubs,Restaurants,Breweries",Houston,US,us/tx/houston/69heightsblvd/-1409472201,29.770039,-95.397675,Porch Swing Pub,77007,TX,adenilsonka,http://www.porchswingpub.com
AVwcnDFSByjofQCxgNU-,821 Chicago Ave,Brewery,Evanston,US,us/il/evanston/821chicagoave/1439557995,42.03292054,-87.67903358,Sketchbook Brewing Co.,60202,IL,sketchbookbrew,http://www.sketchbookbrewing.com
AVwcne5lkufWRAb5xK1f,1600 Crossways Blvd,"Wine Stores,Liquor Stores,Cigarettes Tobacco,Wine Shop,Liquor Store,Smoke Shop,Wine Shop, Liquor Store, and Brewery",Chesapeake,US,us/va/chesapeake/1600crosswaysblvd/-1152707038,36.7782,-76.2326,Total Wine & More,23320,VA,totalwine,"http://www.totalwine.com/store-info/virginia-chesapeake/211?cid=referral:YEXT::SERP_website_link:211_chesapeake_store_page:,http://totalwine.com"
AVwcnG8hIN2L1WUfm7FV,955 N Russell St,"Brewery,Pub,American Restaurant,Brewery, Pub, and American Restaurant,Brewery, Pub, and American Restaurant Eliot,Brewery Eliot",Portland,US,us/or/portland/955nrussellst/-25364968,45.54106084,-122.6769239,Widmer Brothers Brewing Company,97227,OR,widmer_brothers,http://widmerbrothers.com
AVwcn-k8ByjofQCxgXy_,1370 N Long Lake Rd,"Brewery,Winery,Breweries and brew pubs,Pizza,Restaurants,American restaurants,Pub restaurants,Wineries,Restaurant,Brewery and Winery",Fenton,US,us/mi/fenton/1370nlonglakerd/-330054090,42.852455,-83.70322,Fenton Winery & Brewery,48430,MI,drinkfwb,http://fentonbrewery.com
AVwcnN_gkufWRAb5xIBz,119 N Grand Traverse St,"Seafood Restaurants,Restaurants,Brewery",Flint,US,us/mi/flint/119ngrandtraversest/1375488369,43.01534,-83.69711,Tenacity Brewing,48503,MI,tenacitybrewing,"http://www.tenacitybrewing.com,http://tenacitybrewing.com"
AVwcnn-5kufWRAb5xMie,6008 W Broad St,"Brew Pubs,Bars,Beer and Ale,Restaurants,Brewery,Brewers,Restaurant,Beer & Ale",Richmond,US,us/va/richmond/6008wbroadst/-393059011,37.59358,-77.50793,The Answer Brewpub Co,23230,VA,theanswerbrew,http://www.theanswerbrewpub.com
AVwcnpGaIN2L1WUfnA8g,275-C Harbison Blvd,"Wine Shop,Liquor Store,Smoke Shop,Wine Stores,Liquor Stores,Cigarettes Tobacco,Breweries,Brewery,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail",Columbia,US,us/sc/columbia/275charbisonblvd/-1152707038,34.0742,-81.1601,Total Wine & More,29212,SC,totalwine,"http://www.totalwine.com/store-info/south-carolina-columbia/701?cid=referral:YEXT::SERP_website_link:701_columbia_store_page:,http://www.totalwine.com"
AVwcnPrA_7pvs4fzxD3Q,160 E Altamonte Dr,"Wine Shop,Liquor Store,Smoke Shop,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail",Altamonte Springs,US,us/fl/altamontesprings/160ealtamontedr/-1152707038,28.661719,-81.385296,Total Wine & More,32701,FL,totalwine,http://totalwine.com
AVwcnpspByjofQCxgUGK,2282 NW Hoyt St,"Pub,Breweries and brew pubs,Hotels and motels,Movie theaters,Restaurants,Bar and grill restaurants,Pub restaurants,Wineries,Winery tours,Restaurant,Brewers,Pub Northwest District,Pubs,Transportation Companies,Breweries",Portland,US,us/or/portland/2282nwhoytst/235407221,45.52691,-122.69844,The Rams Head,97210,OR,captainneon,"http://mcmenamins.com,http://www.mcmenamins.com"
AVwcnTv5ByjofQCxgQJN,151 Commerce Rd,Brewery,Boynton Beach,US,us/fl/boyntonbeach/151commercerd/-1711807308,26.559551,-80.07302,Copperpoint Brewing Company,33426,FL,copperpointbrew,http://copperpointbrewingcompany.com
AVwcnuAdkufWRAb5xN10,175 Amity Rd,Brewery,Woodbridge,US,us/ct/woodbridge/175amityrd/-1299247290,41.33920684,-72.97987027,New England Brewing Company,6525,CT,newenglandbrew,http://newenglandbrewing.com
AVwcnv8jByjofQCxgVZo,613 S 2nd St,Brewery,Milwaukee,US,us/wi/milwaukee/613s2ndst/-2038467923,43.024912,-87.91285499,Milwaukee Brewing Company,53204,WI,mkebrewco,http://mkebrewing.com
AVwcnvjckufWRAb5xOIV,2600 Post Rd,"Brewery and Wings Joint,Beer Homebrewing Equipment & Supplies,Beer & Ale,Wings Joint,Brewery",Southport,US,us/ct/southport/2600postrd/-17023527,41.13948,-73.277596,Sbc Restaurant & Brewery,6890,CT,sbcbrewery,"http://southportbrewing.com,http://www.southportbrewing.com"
AVwcnwvRkufWRAb5xOVy,2823 Saint Louis St,"Brewery,Breweries,Wineries",Dallas,US,us/tx/dallas/2823saintlouisst/-175813137,32.780614,-96.781678,Deep Ellum Brewing Co,75226,TX,deepellumbrewco,http://www.deepellumbrewing.com
AVwcnY5q_7pvs4fzxFgQ,111 W Adams St,"Restaurant,British,Breakfast & Brunch,Pub,Fish Chips Shop,Brewery,Restaurants,Bars Clubs,Bars Pubs,American Restaurants,Bars & Pubs,Fish & Chips Shop,Pub, Fish Chips Shop, and Brewery",Chicago,US,us/il/chicago/111wadamsst/-1639934135,41.879234,-87.63126,Elephant & Castle,60603,IL,elephantcastle,"http://elephantcastle.com/,http://elephantcastle.com"
AVwcny8NkufWRAb5xOtJ,127 E 5th St,"Brewery,Brewers,Brew Pubs",Loveland,US,us/co/loveland/127e5thst/446802963,40.3966,-105.0755,Verboten Brewing,80537,CO,verbotenbrewing,http://www.verbotenbrewing.com
AVwco0ExIN2L1WUfnOen,2245 3rd St,"Attraction,Bars,Clubs and Nightlife,Brewery,Bar,Brewery and Bar Dogpatch,Brewery and Bar",San Francisco,US,us/ca/sanfrancisco/22453rdst/-1001597920,37.76119,-122.388537,Triple Voodoo Brewery & Tap Room,94107,CA,triplevoodoo,http://triplevoodoo.com
AVwco1UBIN2L1WUfnOvz,2801 8th St NE,"Bar,Dive Bar,Bar and Dive Bar,brewery",Washington,US,us/dc/washington/28018thstne/800182595,38.92601596,-76.99492133,The Dew Drop Inn DC,20017,D.C.,thedewdropinndc,"http://dewdropinndc.com,http://www.dewdropinndc.com"
AVwco6G_IN2L1WUfnPlJ,1920 Shattuck Ave,"Bars Clubs,Bars Pubs,Beer Gardens,Brew Pubs,Singles Bars,Sports Bars,Restaurants,Bars & Pubs,Pubs,Brewers,Breweries,Wineries,Brewery",Berkeley,US,us/ca/berkeley/1920shattuckave/144823757,37.873527,-122.268766,Triple Rock Brewery-Ale House,94704,CA,triplerockbeer,http://triplerock.com
AVwco7sZIN2L1WUfnP4W,101 N Brand Blvd,"American Restaurant,Pizza Place,Brewery,Restaurant,Food and Beverage",Glendale,US,us/ca/glendale/101nbrandblvd/554746294,34.146404,-118.255104,BJ's Restaurant and Brewhouse,91203,CA,bjsrestaurants,"http://www.bjsrestaurants.com,http://t.co/bl46gcjDLN"
AVwcoBirkufWRAb5xQ3D,946 Grady Ave,"Brew Pubs,Restaurants,Beer and Ale,Liquor Stores,Brewery,Brewers,Restaurant",Charlottesville,US,us/va/charlottesville/946gradyave/-380572825,38.03767,-78.49114,Three Notch'd Brewing Company,22903,VA,threenotchdbeer,"http://threenb.com,http://threenotchdbrewing.com"
AVwcoDonIN2L1WUfnFuN,610 Penn Ave.,"Brewery,American Restaurant,Restaurant,Brew Pubs,American Restaurants,Bar & Grills,Restaurants",Reading,US,us/pa/reading/610pennave/-1254074284,40.335606,-75.95019,Chatty Monks Brewing Company,19611,PA,chattymonks,http://www.chattymonks.com
AVwcoE5h_7pvs4fzxNHc,200 Prairie St,"Brewery,Event Space,Historical Places,Wedding Reception Locations and Services,Wedding Chapels and Ceremonies,Meeting and Event Planning Services,Event Planning,Ceremony & Reception Venue,Rehearsal Dinner Location",Rockford,US,us/il/rockford/200prairiest/1280305943,42.27329,-89.08717,Prairie Street Brewhouse,61107,IL,psbrewhouse,"http://www.psbrewhouse.com,http://psbrewhouse.com"
AVwcoEwIIN2L1WUfnF6p,2414 Chestnut St,"Beverages,Beer and Ale,Brewery",Everett,US,us/wa/everett/2414chestnutst/17096865,47.98507,-122.18844,Justice Brewing,98201,WA,justicebrewing,http://www.justicebrewing.com
AVwcoF-4_7pvs4fzxNOI,2135 E Camelback Rd,"Sports Bar,Brewery",Phoenix,US,us/az/phoenix/2135ecamelbackrd/-315935348,33.5091,-112.0359367,Twin Peaks,85016,AZ,twinpeaks_az,http://twinpeakscamelback-hub.com
AVwcofmU_7pvs4fzxRmG,1020 Erato St,"Brewers,Brewery,Bar,Beer Garden,Bars & Clubs,Food & Drink,Nightlife,Breweries,Brewery, Bar, and Beer Garden Lower Garden District",New Orleans,US,us/la/neworleans/1020eratost/-1316080059,29.939,-90.0701,Courtyard Brewery,70130,LA,courtyardbrew,"http://www.courtyardbrewing.com,http://courtyardbrewing.com"
AVwcofQwIN2L1WUfnKgQ,17503 W Interstate 10,"American Restaurant,Pizza Place,Brewery,Breweries and brew pubs,Carry-out food,Pizza,Restaurants,Bar and grill restaurants,Pub restaurants,Restaurant,Pubs,Bars Clubs,Bars Pubs,Brew Pubs,American Restaurant, Pizza Place, and Brewery,American Restaurant, Pizza Place, and Brewery Northwest Side",San Antonio,US,us/tx/sanantonio/17503winterstate10/554746294,29.607653,-98.6011,BJ's Restaurant and Brewhouse,78257,TX,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcofvJIN2L1WUfnKnm,2615 Washington St,"Brewery,Bars Clubs,Taverns,Bars Pubs,Brew Pubs,Restaurants,Sports Bars,Restaurant",Grafton,US,us/wi/grafton/2615washingtonst/406895632,43.318462,-87.918816,Water Street Brewery,53024,WI,waterstreetbrew,https://waterstreetbrewery.com
AVwcoJBNkufWRAb5xSFh,301 S Gillette Ave,Brewery and Beer Garden,Gillette,US,us/wy/gillette/301sgilletteave/1666155935,44.292183,-105.50401,Gillette Brewing Company,82716,WY,gillettebrewing,http://gillettebrewingcompany.com
AVwcojpY_7pvs4fzxSWZ,245 Clanton Rd,"Restaurants,Beverages,Juices,Brewery",Charlotte,US,us/nc/charlotte/245clantonrd/-890796951,35.19456,-80.87482,Red Clay Ciderworks,28217,NC,redclaycider,http://redclayciderworks.com
AVwcojrN_7pvs4fzxSWl,24320 Town Center Dr,"American Restaurant,Pizza Place,Brewery,American Restaurant, Pizza Place, and Brewery Valencia,American Restaurant, Pizza Place, and Brewery,Restaurant",Valencia,US,us/ca/valencia/24320towncenterdr/554746294,34.41742048,-118.5616153,BJ's Restaurant and Brewhouse,91355,CA,bjsrestaurants,http://t.co/bl46gcjDLN
AVwcojwTByjofQCxgeZs,1461 Hendricks Ave,"Brewery,Beer Garden,Bar,Brewery, Beer Garden, and Bar San Marco,Brewery, Beer Garden, and Bar",Jacksonville,US,us/fl/jacksonville/1461hendricksave/1679457665,30.31072728,-81.65454165,Aardwolf Brewing Company,32207,FL,aardwolfbar,http://aardwolfbrewing.com
AVwcok4nIN2L1WUfnLn4,322 4th St,"Bar,Brewery,Bars,Bar and Brewery,Brew Pubs,Restaurants,Bar & Grills,Taverns",Columbus,US,us/in/columbus/3224thst/1499701976,39.20251003,-85.92170119,Powerhouse Brewing Company,47201,IN,jackthebum,http://www.powerhousebrewingco.com
AVwcok8c_7pvs4fzxSmh,701 Galveston Ave,"Brewery,Brewers",Fort Worth,US,us/tx/fortworth/701galvestonave/564809286,32.7368,-97.3276,Rahr & Sons Brewing Co.,76104,TX,rahrbrewing,http://www.rahrbrewing.com
AVwcoMCYIN2L1WUfnHI1,1710 Sessums Dr,"Brewery,Beer Garden,Brewers,Restaurant,Bars,Brew Pubs,Brewery and Beer Garden,Beer & Ale,Liquor Stores,Brewery and Beer Garden North Redlands,Taverns",Redlands,US,us/ca/redlands/1710sessumsdr/56342831,34.0831,-117.142,Hangar 24 Craft Brewery,92374,CA,hangar24brewery,http://hangar24brewery.com
AVwcoPMv_7pvs4fzxOy8,109 Courtland St,"Pizza Place,Brewery,Restaurants,Cafes,Juice bars,Karaoke,Pizza,American restaurants,Health food restaurants,Natural food restaurants,Vegetarian restaurants,Bistro restaurants,Restaurant,Pizza Place and Brewery",Rockford,US,us/mi/rockford/109courtlandst/647706009,43.1209,-85.5585,Marinades Pizza Bistro,49341,MI,willowbrew,"http://marinadespizzabistro.com,http://www.marinadespizzabistro.com"
AVwcoSE7IN2L1WUfnIST,11580 S District Main Dr.,"Fried Chicken Joint,Pub,Brewery,Fried Chicken Joint, Pub, and Brewery",South Jordan,US,us/ut/southjordan/11580sdistrictmaindr/-1112639208,40.54126672,-111.980719,Wing Nutz,84095,UT,wingnutzcorp,http://www.bakedwingsarebetter.com
AVwcov3EkufWRAb5xYut,10960 Wheatlands Ave,Brewery and Distillery,Santee,US,us/ca/santee/10960wheatlandsave/-1057237214,32.84627942,-116.9582416,Bns Brewing & Distillery,92071,CA,bnsbrewdistill,http://bnsbrewinganddistilling.com
AVwcoviRIN2L1WUfnNos,555 Broadway,"Pizza Place,Sandwich Place,Bakery, Caf, and Sandwich Place,Bakery Downtown Chula Vista,Restaurant,Pizza Place Downtown Chula Vista,Bakery,Sandwich Place, Bakery, and Caf,Café,Bakery, Caf, and Sandwich Place Downtown Chula Vista,American Restaurant, Pizza Place, and Brewery,American Restaurant, Pizza Place, and Brewery Downtown Chula Vista,Sandwich Place, Bakery, and Caf Downtown Chula Vista",Chula Vista,US,us/ca/chulavista/555broadway/-1969953837,32.63060682,-117.0869671,Project Pie,91910,CA,projectpie2012,"http://panerabread.com,https://www.projectpie.com"
AVwcoWl4IN2L1WUfnJBi,9520 S Eastern Ave,"Restaurant,American,Pizza,Chain Restaurant,Brewery,American Restaurant,Pizza Place,Breweries and brew pubs,Carry-out food,Restaurants,American restaurants,Bar and grill restaurants,Pub restaurants,American Restaurant, Pizza Place, and Brewery Silverado Ranch,American Restaurant, Pizza Place, and Brewery,Breweries",Las Vegas,US,us/nv/lasvegas/9520seasternave/554746294,36.015797,-115.118004,BJ's Restaurant and Brewhouse,89123,NV,bjsrestaurants,"http://www.bjsrestaurants.com/,http://t.co/bl46gcjDLN"
AVwcoyXaByjofQCxghJ_,3242 Peachtree Rd NE,"Brewery,American Restaurant,Brewery and American Restaurant Buckhead,Bars & Pubs,Pubs,Restaurants,Breweries,Bar & Grill Restaurants",Atlanta,US,us/ga/atlanta/3242peachtreerdne/-1268123268,33.843385,-84.372368,Gordon Biersch Brewery Restaurant,30305,GA,gbbuckhead,http://gordonbiersch.com
AVwcoZ8KByjofQCxgcnS,3200 E Expressway 83,"Brewery,American Restaurant,Brewery and American Restaurant",Mcallen,US,us/tx/mcallen/3200eexpressway83/554746294,26.195129,-98.25944,Bj's Restaurant & Brewhouse,78501,TX,bjsrestaurants,http://bjsrestaurants.com
AVwcp48GIN2L1WUfnaZF,2650 N E University Vlg,"Burger Joint and Brewery,Brewery,Burger Joint",Seattle,US,us/wa/seattle/2650neuniversityvlg/-144516369,47.66412289,-122.2980666,Ram Restaurant & Brewery,98105,WA,theram,http://theram.com
AVwcp4ce_7pvs4fzxgju,237 Union St,"American Restaurant,Brewery,American Restaurant and Brewery",Schenectady,US,us/ny/schenectady/237unionst/232965472,42.8165101,-73.94317775,Van Dyck,12305,NY,vandycklounge,http://thevandyck.com
AVwcp5ZZkufWRAb5xkrI,14250 Sweetwater Ln,"American Restaurant,Brewery,Restaurants,American restaurants,Bar and grill restaurants,Restaurant,Taverns,Bars Clubs,Bars Pubs,American Restaurant and Brewery",Centreville,US,us/va/centreville/14250sweetwaterln/389591039,38.829315,-77.43901,Sweetwater Tavern,20121,VA,sweetwater_gar,http://www.greatamericanrestaurants.com/m/sweetwater/centreville
AVwcpdkLIN2L1WUfnV1u,1346 W Valley Pkwy,"Liquor Store,Wine Shop,Beer Store,Liquor Stores,Food Stores,Wine Stores,Breweries,Liquor Store, Wine Shop, and Beer Store",Escondido,US,us/ca/escondido/1346wvalleypkwy/93630837,33.1125,-117.1024,BevMo!,92029,CA,bevmo,http://bevmo.com
AVwcphedByjofQCxgpid,29095 Old Town,Breweries,Temecula,US,us/ca/temecula/29095oldtown/1787049625,33.486077,-117.144504,Garage Brewing Co,92590,CA,garagebrewco,http://garagebrewco.com
AVwcphXv_7pvs4fzxc8L,7270 W 118th Pl,"Bars,Brew Pubs,Beer & Ale,Liquor Stores,Pub,Brewery,Brewery and Pub",Broomfield,US,us/co/broomfield/7270w118thpl/-1913587233,39.9104,-105.07845,Big Choice Brewing,80020,CO,bigchoicebrew,"http://www.bigchoicebrewing.com,http://bigchoicebrewing.com"
AVwcpm6SkufWRAb5xhww,200 Terminal St,"Brewery,Brewery Thompson Square - Bunker Hill,Food & Drink,Breweries",Charlestown,US,us/ma/charlestown/200terminalst/637999348,42.38269985,-71.05047226,Downeast Cider House,2129,MA,downeastcider,"http://www.downeastcider.com,http://downeastcider.com"
AVwcpN2zIN2L1WUfnSzG,5391 Three Notch D Rd,Brewery,Crozet,US,us/va/crozet/5391threenotchdrd/1539871593,38.069092,-78.68753672,Starr Hill Brewery,22932,VA,starrhill,http://starrhill.com
AVwcpoioByjofQCxgqr-,509 W State St,"BBQ Joint,Brewery,Restaurant,salon / barbershop,BBQ Joint and Brewery",Garland,US,us/tx/garland/509wstatest/-2145376620,32.913612,-96.637024,Intrinsic Smokehouse & Brewery,75040,TX,intrinsicbrew,http://www.intrinsicbrewing.com/
AVwcpOsdkufWRAb5xdpI,3747 W Pacific Ave,"Bars & Pubs,Microbreweries,Brewer Equipment Supplies & Services,Breweries,Brewery and Beer Garden,brewery",Sacramento,US,us/ca/sacramento/3747wpacificave/-1242155564,38.538878,-121.482026,Track 7 Brewing Co,95820,CA,track7brewing,http://track7brewing.com
AVwcppH3kufWRAb5xiJL,1451 Chain Bridge Rd,"Wine Shop, Liquor Store, and Brewery,Liquor Store,Brewery,Wine Shop",Mc Lean,US,us/va/mclean/1451chainbridgerd/-1152707038,38.931152,-77.179294,Total Wine & More,22101,VA,totalwine,"http://www.totalwine.com,http://totalwine.com"
AVwcpQMaByjofQCxgmSE,2810 Larimer St,Brewery,Denver,US,us/co/denver/2810larimerst/1199143259,39.76060651,-104.9825338,Our Mutual Friend Brewing Company,80205,CO,omfbrewing,http://www.omfmb.com
AVwcpRAXIN2L1WUfnTYa,4519 W Pine St,"Food & Drink,Brewery and Beer Garden,Breweries",Farmville,US,us/nc/farmville/4519wpinest/1838085277,35.600414,-77.59628,Duck Rabbit Craft Brewery,27828,NC,duckrabbitbrew,http://duckrabbitbrewery.com
AVwcpsEHIN2L1WUfnYWD,529 Grant St,"Brewery,Brewery University of Akron,plumbing contractors",Akron,US,us/oh/akron/529grantst/-1778659330,41.06884456,-81.51766397,Thirsty Dog Brewing Company,44311,OH,thirstydogbeer,http://thirstydog.com
AVwcpTBmkufWRAb5xebv,6694 Sawmill Rd,"Bar,Brewery,Bar and Brewery",Columbus,US,us/oh/columbus/6694sawmillrd/-1701903352,40.104404,-83.09119,The Draught Haus,43235,OH,draughthouse,http://www.mcclellanspub.com
AVwcpuq4ByjofQCxgr0L,4120 Main St,"Restaurant,American,Brewery,Bar",Philadelphia,US,us/pa/philadelphia/4120mainst/997945159,40.022568,-75.21874,Manayunk Brewery and Restaurant,19127,PA,manayunkbrewery,"http://www.manayunkbrewery.com/,http://manayunkbrewery.com"
AVwcpYwbkufWRAb5xfdz,504 506 Poplar St,Bar and Brewery,Cambridge,US,us/md/cambridge/504506poplarst/1078166604,38.57023838,-76.07758641,Realerevival Brewing,21613,MD,reale_talk,http://rarbrewing.com
AVwcq_ZZByjofQCxg5k-,412 N Main St,"Brewery,Pub,Brewery and Pub",Ellensburg,US,us/wa/ellensburg/412nmainst/185612149,46.99611386,-120.5485016,Iron Horse Brewery,98926,WA,ironhorsebeer,http://ironhorsebrewery.com
AVwcq089_7pvs4fzxrQ4,15315 Madison Ave,"Gastropub,Restaurant,Pub, Brewery, and Burger Joint,Pub,Brewery,Burger Joint",Lakewood,US,us/oh/lakewood/15315madisonave/-617338040,41.47709,-81.80415,Buckeye Beer Engine,44107,OH,enginelakewood,http://www.buckeyebeerengine.com
AVwcq3Q6kufWRAb5xvu3,9980 N Newport Hwy,"Liquor Stores,Wine,Beer and Ale,Wine Shop, Liquor Store, and Brewery,Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Beer & Ale Retail,Wine Shop, Liquor Store, and Brewery Nevada - Lidgerwood",Spokane,US,us/wa/spokane/9980nnewporthwy/-1152707038,47.74748,-117.40382,Total Wine More,99218,WA,totalwine,"http://www.totalwine.com/store-info/washington-spokane/1403?cid=referral:YEXT::SERP_website_link:1403_spokane_store_page:,http://totalwine.com"
AVwcq5aoByjofQCxg4im,5650 Matlock Rd,"Food & Drink,Breweries,Brewery",Granbury,US,us/tx/granbury/5650matlockrd/-1699810841,32.417637,-97.67024,Revolver Brewery,76049,TX,revolverbrewing,http://revolverbrewing.com
AVwcq7AKkufWRAb5xwdY,2410 Granite Ridge Rd,"Brew Pubs,Beer and Ale,Liquor Stores,Restaurants,Brewers,Brewery,Food & Drink,Breweries",Rockville,US,us/va/rockville/2410graniteridgerd/294180954,37.69892,-77.66573,Midnight Brewery,23146,VA,midnightbrewery,"http://www.midnight-brewery.com,http://midnight-brewery.com"
AVwcq95gIN2L1WUfnmS7,1195 Evans Ave,"Brewery, Bar, and Beer Garden Bayview,Brewery, Bar, and Beer Garden,restaurant",San Francisco,US,us/ca/sanfrancisco/1195evansave/674257857,37.73838696,-122.3809036,Speakeasy Ales & Lagers,94124,CA,speakeasybeer,http://www.goodbeer.com/
AVwcqAqtByjofQCxguml,121 E Main St,"Pub,Bar,Brewery,Pub, Bar, and Brewery,ale",Norman,US,us/ok/norman/121emainst/320397728,35.22138872,-97.44292873,The Abner Ale House,73069,OK,mcnelliesnorman,http://www.mcnelliesnorman.com
AVwcqb6NkufWRAb5xqsf,1301 S Lewis St,"Brewery,Tourist Information & Attractions,Places Of Interest",Anaheim,US,us/ca/anaheim/1301slewisst/-986207216,33.815952,-117.89795,Legends Craft Brewery,92805,CA,legendsbeer,http://www.instagram.com/legendsbeer
AVwcqb9DByjofQCxgzYe,40 Andover Rd,"Bars,American Restaurants,Caterers,Brew Pubs,Barbecue Restaurants,Restaurants,Beer & Ale,Breweries,Grill Restaurants,Night Clubs,Bar & Grills,Taverns,Restaurant",New London,US,us/nh/newlondon/40andoverrd/1796775960,43.39957495,-71.9602896,Flying Goose Brew Pub & Grille,3257,NH,flyinggoosepub,"http://www.flyinggoose.com,http://www.flyinggoose.com/"
AVwcqDdwIN2L1WUfncBh,14344 Memorial Dr,"Supermarket,Cheese Shops,Grocery Stores & Supermarkets,Breweries,Beer & Ale Distributors,Department Stores,Gluten-Free Foods,Beer & Ale Retail",Houston,US,us/tx/houston/14344memorialdr/-1122957716,29.770344,-95.599036,Kroger,77079,TX,starbucks,http://kroger.com
AVwcqJq4kufWRAb5xnTi,6959 SW Multnomah Blvd,"Brewery,American Restaurant,Brewery and American Restaurant,Bars & Clubs,Brew Pubs,Restaurants,Bars & Pubs,Pubs,Brewers,Bars Clubs,Bars Pubs,Catering,Restaurant",Portland,US,us/or/portland/6959swmultnomahblvd/-363762448,45.465916,-122.748024,Old Market Pub & Brewery,97223,OR,ompbrew,http://drinkbeerhere.com
AVwcqJrIkufWRAb5xnTm,935 Washington St.,"Attraction,Bars,Clubs and Nightlife,Beer Garden,Brewery,Restaurant",San Carlos,US,us/ca/sancarlos/935washingtonst/993346848,37.49845,-122.243632,Devil's Canyon Brewing Company,94070,CA,devilscanyon,http://devilscanyon.com/
AVwcqpID_7pvs4fzxpV3,4874 Route 414,Brewery,Burdett,US,us/ny/burdett/4874route414/-107720284,42.47092786,-76.86581548,Grist Iron Brewing Company,14818,NY,gristironbrew,http://gristironbrewing.com
